sample_id,client_id,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heart_rate,temperature
437,4,standing,0.9418,10.0097,-0.0445,0.0582,0.0354,-0.0028,21.0755,6.0323,-39.3101,80.8728,36.5869
438,4,lying,0.1686,0.1597,9.9166,0.0792,0.0624,-0.0202,22.3166,8.174,-41.2859,51.4029,36.8737
439,4,cycling,0.8793,9.0317,0.0993,0.3163,0.2482,0.2108,23.9118,3.8529,-41.019,114.4332,37.3891
440,4,lying,-0.0499,-0.1882,9.9587,0.0009,-0.0377,0.0301,19.5256,8.8719,-37.7389,55.0724,36.5314
441,4,standing,0.4818,9.9798,0.4811,-0.0162,-0.0711,-0.0597,15.992,4.78,-38.3036,64.3449,36.7918
442,4,walking,0.4144,9.2179,0.5215,0.0694,-0.0073,0.1288,19.9615,2.6043,-39.9349,82.3678,36.7157
443,4,cycling,0.4884,9.2735,0.6493,0.2798,0.2216,0.141,17.8163,5.289,-40.9485,122.3777,37.1473
444,4,running,0.9344,8.247,0.3002,0.4509,0.3482,0.3459,20.7391,3.3641,-38.6144,152.23,37.4563
445,4,standing,-0.3682,9.6755,0.0483,-0.0441,0.0446,0.0764,23.8062,5.4954,-42.7829,66.4058,36.6944
446,4,walking,0.4899,9.6756,0.2472,0.0928,0.0931,0.1361,19.9419,9.1056,-38.2205,90.1506,37.3593
447,4,sitting,0.0648,9.325,0.0718,0.0551,0.0532,-0.0064,20.0065,9.0797,-43.4354,73.9961,36.5411
448,4,sitting,-0.539,10.0585,0.1608,0.073,0.0663,-0.0009,21.2283,9.18,-40.6763,74.0195,36.5161
449,4,standing,-0.0652,9.7725,0.1358,0.0606,0.0607,-0.0132,20.9343,3.8686,-41.9932,75.7014,36.591
450,4,sitting,0.3238,9.4976,0.5638,0.0132,-0.0555,-0.0496,22.1902,1.4437,-42.4509,69.1218,36.6041
451,4,walking,0.3493,8.9463,0.049,0.129,0.0168,0.1221,19.8175,6.9037,-41.6828,88.5932,37.0389
452,4,cycling,0.4587,9.5018,0.1455,0.3496,0.2332,0.1226,23.5437,6.8525,-42.3105,120.898,37.2126
453,4,lying,0.1379,-0.1751,9.5664,-0.0487,-0.0339,0.0491,22.0135,6.5012,-38.8784,70.2978,36.5696
454,4,sitting,-0.5652,9.9457,-0.522,-0.0042,-0.0751,-0.0178,18.5285,7.9131,-38.6038,73.3324,36.3524
455,4,cycling,1.0664,9.0573,0.453,0.2901,0.2543,0.232,19.1032,1.2209,-41.3113,122.5298,37.2768
456,4,running,1.2096,9.4031,0.8682,0.5508,0.2938,0.3076,17.1996,5.8405,-40.6319,144.7506,37.739
457,4,running,1.5067,9.4423,1.208,0.4679,0.2711,0.3586,16.5597,3.6966,-38.5832,159.2064,37.6055
458,4,walking,0.1693,9.6462,0.1176,0.1909,0.053,0.0577,18.7494,5.704,-43.7171,93.3341,36.9054
459,4,cycling,0.6958,8.9936,0.0231,0.3007,0.1357,0.201,19.0339,8.0316,-38.0501,112.1172,37.3209
460,4,running,1.5003,8.6772,0.7872,0.4895,0.3168,0.2963,18.4345,3.1883,-39.4531,154.7584,37.1887
461,4,sitting,0.1783,9.6623,0.0101,-0.0404,-0.0363,-0.106,21.2258,5.3455,-39.8898,69.9982,36.7027
462,4,lying,-0.0576,0.3544,10.1562,0.0038,-0.0847,0.0212,19.3319,6.9929,-41.9198,68.0774,36.4251
463,4,walking,0.253,9.2123,0.3825,0.1251,0.0566,0.023,19.3904,7.2075,-40.071,84.0012,36.7555
464,4,cycling,1.0149,9.1,0.3778,0.3229,0.2409,0.1999,19.381,7.1284,-39.7857,120.7917,37.4357
465,4,running,1.267,8.7013,0.7586,0.5225,0.1941,0.4257,17.6535,7.1956,-42.7879,151.6954,37.5068
466,4,walking,-0.1719,9.5343,0.1478,0.1276,0.0812,0.1768,19.0707,0.9487,-43.0878,91.3963,36.8488
467,4,cycling,0.5498,9.0917,0.2355,0.2906,0.2424,0.1215,19.5188,4.8203,-40.2782,122.9187,37.403
468,4,cycling,0.3059,8.9506,0.6323,0.3166,0.3024,0.1547,23.1758,3.7342,-39.3382,121.0252,37.4535
469,4,lying,-0.0694,-0.5232,9.2553,0.023,0.0589,0.1124,23.3854,3.5695,-42.4533,60.6257,36.2512
470,4,cycling,0.512,8.3802,0.41,0.3245,0.2057,0.1647,18.11,5.4287,-43.2521,122.8061,37.1141
471,4,cycling,1.0689,9.4593,-0.1054,0.3373,0.26,0.1445,19.868,4.263,-38.5196,102.0957,36.8755
472,4,walking,0.1974,9.437,0.3431,0.0386,0.05,0.0611,25.2282,7.5396,-39.714,87.1908,36.7999
473,4,sitting,0.1198,9.9987,-0.0987,-0.003,0.0207,-0.0287,21.3135,6.6464,-43.3192,74.2222,36.2715
474,4,cycling,0.5001,9.0777,-0.2622,0.2999,0.2463,0.1243,20.499,4.0924,-39.7211,129.2592,36.9633
475,4,walking,0.1349,9.6616,0.24,0.0455,0.0919,0.1876,18.2204,3.2803,-39.9226,91.12,36.6068
476,4,standing,-0.0374,9.568,0.2102,0.0468,0.0544,-0.0103,20.2249,4.3436,-39.815,82.364,36.8379
477,4,running,1.585,8.7355,1.3675,0.4964,0.1934,0.4004,21.2561,4.2121,-42.0957,143.6471,37.8512
478,4,standing,0.2988,9.8527,0.1002,0.0695,0.0159,-0.0754,20.5503,10.3697,-38.3809,75.9118,36.7309
479,4,running,1.4701,9.5591,0.7352,0.4506,0.2642,0.4631,18.6141,6.2434,-41.9696,147.4608,37.5839
480,4,cycling,0.5355,9.4336,0.2302,0.2614,0.15,0.1414,20.8079,7.2608,-38.3688,118.8291,37.3289
481,4,lying,0.0047,0.1312,9.7253,-0.0274,-0.1183,-0.0148,19.8446,8.0614,-40.7943,53.8624,36.087
482,4,cycling,0.4075,9.031,0.5538,0.3352,0.2522,0.0571,18.9079,4.3503,-41.5215,117.7296,37.7077
483,4,sitting,0.074,9.3104,-0.0252,0.0397,0.0413,-0.0506,18.9955,3.957,-40.7725,71.2209,36.2073
484,4,walking,0.359,9.8617,0.2121,0.0777,0.0539,0.1364,19.3281,5.5535,-42.034,97.8966,36.6782
485,4,running,1.9491,9.0716,0.3656,0.411,0.237,0.3746,19.4065,4.4458,-40.8548,139.1281,37.6034
486,4,lying,-0.0951,-0.1735,10.0477,0.0069,-0.0431,-0.0263,19.9835,7.0894,-40.2229,57.957,36.7003
487,4,running,0.7896,9.2402,0.7359,0.5813,0.2628,0.4524,17.1595,3.6464,-38.2688,145.3308,37.5141
488,4,running,1.3177,9.1117,0.8246,0.4857,0.2726,0.4855,16.3865,3.2696,-39.5335,141.6771,37.5603
489,4,walking,0.6697,9.466,-0.0522,0.0619,0.1739,0.115,19.9076,3.1107,-39.6974,88.2558,36.5171
490,4,sitting,-0.1881,9.7872,-0.1172,0.087,0.0411,0.0325,21.2908,5.6579,-39.2602,67.3274,36.5789
491,4,standing,0.0107,10.0239,-0.1549,-0.0039,0.0328,0.0273,15.9053,6.1083,-41.8283,69.8276,36.2516
492,4,lying,-0.1465,-1.0568,9.5671,-0.0609,-0.0241,-0.0837,19.223,8.6463,-37.3564,53.0339,36.2517
493,4,cycling,0.8637,9.1421,0.6919,0.3536,0.1373,0.1436,17.1169,3.1284,-40.0751,122.0143,37.2726
494,4,standing,0.2136,9.7856,-0.1753,-0.0094,-0.0446,0.1162,20.0662,7.2586,-39.6743,82.8773,36.4028
495,4,standing,0.1576,9.9487,0.252,0.1107,-0.0342,0.0538,18.075,5.4088,-42.3562,78.3958,36.4252
496,4,lying,-0.463,-0.0302,9.8716,-0.0054,-0.0152,-0.034,21.5034,3.0989,-41.6017,64.4608,36.7233
497,4,lying,0.4671,-0.1549,10.2152,0.1164,0.0376,0.0092,21.6046,6.3108,-39.4927,61.3846,36.3446
498,4,lying,-0.2325,-0.3085,10.0684,-0.0493,-0.0289,-0.0143,20.5968,1.9285,-37.4753,67.7751,36.2296
499,4,cycling,0.9994,8.8283,0.2624,0.3027,0.2143,0.0571,23.0505,4.0065,-38.8019,119.2079,37.1676
