sample_id,client_id,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heart_rate,temperature
437,5,sitting,-0.3284,9.8329,0.2683,0.0135,0.0271,-0.0327,19.1207,4.4066,-44.529,64.0841,36.5244
438,5,walking,-0.0139,9.1067,-0.2175,0.0336,0.0297,0.0621,20.8994,2.4805,-40.3466,92.2811,36.7026
439,5,sitting,0.3528,9.8514,0.2599,-0.0276,0.0055,-0.0314,19.8194,4.0064,-39.4564,70.0471,36.2499
440,5,standing,0.173,9.5035,-0.0214,-0.003,-0.0188,-0.0189,22.3674,5.2138,-35.6084,80.3914,36.8632
441,5,lying,0.0071,0.2895,9.5941,0.0081,-0.0786,-0.0095,18.0411,5.1092,-42.1853,55.5572,36.2856
442,5,lying,0.3703,0.05,9.6581,0.0367,0.0417,-0.0852,21.5441,6.5635,-39.2452,53.6072,36.5968
443,5,lying,-0.4879,0.0551,9.8914,0.0373,-0.0744,0.0092,21.9866,3.9343,-42.7959,55.1184,36.5336
444,5,standing,-0.1044,9.8135,0.0257,0.0493,0.0757,0.0656,18.2608,3.5763,-41.5304,76.7441,36.76
445,5,lying,-0.2554,0.2722,10.4628,-0.0459,0.1041,-0.0539,16.6997,7.2941,-41.199,65.663,36.2197
446,5,running,1.4418,8.6996,1.188,0.5177,0.2227,0.5037,19.7849,9.8445,-35.5304,155.2506,37.7323
447,5,lying,-0.2545,0.1945,9.7622,-0.0441,0.0098,-0.0648,21.2615,6.3927,-41.8482,62.1737,36.7423
448,5,standing,-0.0601,9.9904,-0.1206,-0.0174,0.0179,0.0311,15.8912,5.2047,-44.5108,65.6744,36.6572
449,5,standing,0.2479,10.059,0.3236,0.0134,-0.0288,-0.057,19.0329,9.7981,-42.4486,77.9356,36.4435
450,5,walking,0.604,9.8435,0.1685,-0.0396,0.0782,0.0814,19.6667,3.7497,-40.4966,89.1429,36.8036
451,5,standing,0.0833,9.8989,0.0588,-0.0049,-0.0062,0.0003,19.3376,5.7855,-40.1508,70.443,36.8707
452,5,walking,-0.3583,9.3717,-0.0036,0.0542,0.0835,0.0795,16.7978,3.7166,-40.8253,95.8065,36.9487
453,5,running,0.9849,8.6875,0.676,0.5366,0.3084,0.3599,22.8707,6.1516,-40.9147,157.8425,37.2492
454,5,standing,-0.0051,10.0757,0.2296,0.1333,-0.0455,0.0469,19.3927,4.9088,-43.4994,64.8915,36.4774
455,5,sitting,-0.044,9.8323,0.1639,-0.0489,-0.0105,0.0065,20.5809,5.5127,-43.3202,71.33,36.9705
456,5,cycling,-0.205,8.8066,-0.0854,0.2287,0.2038,0.1982,18.5366,0.4946,-41.5693,122.2615,36.72
457,5,lying,0.0985,-0.1893,9.8647,-0.0368,-0.0202,0.0411,21.1396,6.2437,-36.6616,57.2448,36.0246
458,5,cycling,0.6189,9.422,-0.2959,0.2616,0.2729,0.2345,22.4185,5.3467,-39.7426,115.8373,37.4242
459,5,running,0.7715,9.0504,0.3797,0.5816,0.3543,0.371,21.7761,5.9351,-42.3975,151.5025,37.2325
460,5,sitting,0.4213,10.1753,0.013,0.0021,-0.0007,-0.1264,19.421,5.7992,-36.8189,67.1601,36.3962
461,5,cycling,0.3922,9.03,-0.1645,0.2809,0.1859,0.1384,24.0243,4.8155,-41.708,119.2225,37.2724
462,5,sitting,0.1759,10.194,-0.2385,-0.0142,0.0041,-0.0889,21.7101,5.6211,-38.6581,68.5626,36.785
463,5,lying,0.0561,0.1346,9.5677,-0.0452,-0.0007,0.0502,18.5307,4.99,-38.3811,55.3474,36.4537
464,5,running,1.1882,8.4626,0.2395,0.4353,0.3242,0.4289,20.0173,4.7584,-41.116,140.1394,37.7645
465,5,running,0.9097,8.8896,1.3371,0.5158,0.3228,0.3736,21.1107,4.5853,-42.2675,155.6367,37.2268
466,5,standing,-0.4287,10.3323,0.5621,0.0191,0.0366,0.0155,23.996,7.7938,-39.1522,79.7909,36.6563
467,5,standing,0.4265,9.6951,-0.0001,0.041,0.0956,0.0251,19.5141,2.9139,-39.5685,67.5739,36.9625
468,5,sitting,-0.4039,9.9583,0.4696,0.0266,-0.0069,-0.0487,14.359,1.8468,-38.3221,73.1412,36.6261
469,5,walking,-0.1668,9.9875,0.2604,0.0157,0.0585,0.0938,22.5896,5.1446,-40.3523,88.6548,36.7818
470,5,sitting,0.4775,9.8457,-0.2558,0.0785,-0.0551,0.0688,20.3282,3.1625,-38.7979,74.0313,36.6339
471,5,lying,-0.1321,-0.1528,10.0879,-0.0261,0.0804,-0.046,23.0048,4.6292,-35.4211,55.7547,36.4837
472,5,walking,-0.3113,9.355,-0.2046,0.112,0.0185,0.0687,23.6351,9.177,-40.9405,93.3489,36.8497
473,5,cycling,0.3629,8.5473,0.0857,0.3678,0.157,0.1831,17.9465,4.4654,-43.3032,103.918,37.2931
474,5,sitting,-0.4079,9.9569,0.4843,0.0624,0.0299,-0.0526,20.3142,6.8476,-40.3392,71.6063,36.2791
475,5,walking,0.1686,10.0593,0.3764,0.1949,0.0853,0.1305,20.2189,5.5764,-41.5804,87.8357,36.7348
476,5,sitting,-0.1112,9.6516,0.0319,-0.0164,-0.0478,-0.0307,20.6307,2.7378,-41.5112,62.5936,36.4018
477,5,lying,-0.3909,0.2105,9.8669,0.0352,-0.0258,-0.0645,16.8483,4.404,-40.5016,65.0187,36.5768
478,5,standing,-0.4618,9.9838,0.5048,0.0776,0.0957,0.0467,20.3869,6.1564,-40.0691,72.7164,36.5865
479,5,cycling,0.045,9.2156,0.3418,0.2082,0.1625,0.1231,17.4702,0.8237,-42.2845,116.1412,36.8627
480,5,lying,-0.0518,0.1122,10.1171,0.06,0.0714,0.0533,18.4089,5.1077,-39.7382,56.4389,36.5091
481,5,lying,-0.6666,-0.2835,9.4962,-0.047,0.0616,-0.06,20.2538,5.0786,-39.864,50.8271,36.0913
482,5,cycling,0.0464,9.0375,0.2013,0.3306,0.1948,0.1968,19.129,6.4593,-40.47,122.2947,37.5749
483,5,lying,-0.5646,0.4023,9.8327,0.0577,0.0688,0.1217,18.8161,5.4623,-41.1625,56.8464,36.1315
484,5,standing,0.0774,10.2197,-0.258,0.0829,0.0583,0.0288,17.7578,0.5469,-41.3861,73.4059,36.5513
485,5,lying,0.1939,-0.4508,9.1434,0.0105,-0.0827,0.0156,20.4655,7.2135,-38.4148,55.5289,36.3706
486,5,walking,0.5553,9.6537,0.3773,0.1409,0.0803,0.1064,20.6078,5.9174,-39.1479,80.1475,36.9058
487,5,running,1.1032,9.2499,0.6869,0.5194,0.2002,0.365,21.607,3.6637,-40.8105,147.1439,37.4909
488,5,walking,0.1517,9.6901,0.4033,0.038,0.0432,0.1455,17.3913,2.5405,-38.765,95.4246,36.9978
489,5,cycling,0.7208,9.7249,0.1477,0.3699,0.2222,0.181,18.3467,2.529,-40.485,114.9465,37.4499
490,5,lying,0.1961,0.0633,9.7308,0.016,-0.0164,-0.0572,25.6255,7.7851,-43.1509,50.4774,36.4714
491,5,cycling,0.551,8.9396,-0.4639,0.4162,0.1579,0.1432,19.6086,4.3012,-41.4655,124.2494,37.3469
492,5,lying,0.0153,-0.2495,9.5842,0.0489,-0.0726,-0.032,19.0615,5.6212,-40.8111,60.9983,36.3233
493,5,sitting,-0.0501,9.8941,0.4823,-0.0407,0.0316,0.0403,19.4471,5.4922,-38.4515,67.4532,36.3987
494,5,lying,-0.3856,-0.25,9.8113,0.0523,-0.0313,0.0872,21.8684,1.5878,-39.1881,51.5348,36.3608
495,5,sitting,0.4617,9.2555,-0.4885,0.0703,-0.0685,-0.0648,18.6071,7.5278,-41.9903,62.1613,36.6574
496,5,standing,0.3161,9.8485,0.1117,0.0339,-0.0035,0.0447,19.1793,3.8639,-35.5922,68.0404,36.2289
497,5,standing,-0.3822,10.2443,-0.5315,0.0682,-0.0414,-0.0459,20.0138,5.5665,-42.0435,79.709,36.4071
498,5,sitting,0.0261,9.5885,-0.0246,-0.0135,0.0068,-0.0071,19.5979,4.9112,-40.8519,70.1346,36.6128
499,5,cycling,0.4185,9.4141,0.1326,0.3691,0.2435,0.2001,19.151,4.6785,-40.6292,121.5299,37.3603
