sample_id,client_id,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heart_rate,temperature
437,2,standing,-0.1316,10.0147,-0.0053,0.0666,-0.0662,0.0342,18.7277,3.7293,-40.1563,73.8761,36.5797
438,2,walking,0.472,9.4417,0.2215,0.1668,-0.0516,0.1103,17.5755,5.6532,-40.9683,90.7669,36.717
439,2,standing,-0.244,10.2843,-0.3139,0.0135,0.0604,0.0466,20.3908,1.8962,-40.9253,65.7762,36.5663
440,2,sitting,0.0742,9.9694,0.2042,0.0573,-0.0312,-0.0733,21.5217,4.8458,-39.654,65.7274,36.2942
441,2,running,0.8968,8.7483,0.9898,0.4599,0.2664,0.4302,20.5941,3.5583,-39.2226,149.2605,37.5413
442,2,running,1.3537,8.9772,1.235,0.5422,0.2435,0.3147,22.6897,7.1066,-41.1777,151.3728,37.2646
443,2,walking,0.5826,9.356,0.1509,0.1635,0.0575,0.0877,18.6013,5.715,-38.5664,89.2586,36.793
444,2,lying,-0.0049,-0.489,9.7422,-0.0179,0.0024,-0.0144,20.6408,2.5549,-37.9115,61.4192,36.1604
445,2,running,0.9856,9.0241,0.9743,0.4931,0.3766,0.4269,19.6019,10.0034,-37.2227,146.9738,37.6948
446,2,lying,0.2231,-0.8655,10.3199,-0.0228,0.0173,-0.0691,17.9355,3.8735,-38.991,52.8872,36.8467
447,2,walking,0.6992,9.285,-0.1523,0.0375,0.0248,0.0121,20.1399,3.0829,-41.757,82.9625,36.4242
448,2,running,1.542,9.1223,1.0121,0.4698,0.2143,0.3875,20.3385,5.0914,-35.7192,161.862,37.9104
449,2,sitting,-0.1083,9.9811,-0.1863,0.0436,-0.0936,-0.0492,19.264,4.1256,-38.8171,67.9944,36.9681
450,2,sitting,-0.3931,9.7772,0.2346,0.0549,0.042,-0.0071,20.0899,9.0162,-38.817,70.0074,36.4281
451,2,running,1.172,9.3182,0.6329,0.5306,0.3415,0.4277,18.3425,8.0631,-36.0049,150.3552,37.1678
452,2,walking,0.0843,9.0956,-0.3077,0.1263,0.0474,0.0529,25.3792,5.6111,-40.7481,84.5188,36.8138
453,2,sitting,0.3503,9.5758,0.2219,0.0206,-0.0172,-0.042,15.1629,0.6785,-41.7467,79.3793,36.3279
454,2,sitting,0.1591,9.9305,-0.2211,0.0288,-0.1182,0.0418,19.9163,6.2348,-40.6015,68.2723,36.3957
455,2,sitting,0.2945,9.4307,0.0157,0.0459,-0.0588,-0.0266,21.5998,4.971,-38.6709,68.6357,36.643
456,2,standing,0.1769,9.6386,-0.6489,-0.0818,0.026,-0.0243,20.8023,5.0268,-40.6517,70.1914,36.6776
457,2,walking,0.695,9.6899,0.2367,0.1994,0.106,0.1974,19.419,4.2306,-40.3972,94.9678,36.7855
458,2,cycling,0.1939,9.9069,0.2608,0.3825,0.1441,0.1455,20.1738,4.6907,-43.8622,117.4863,37.3181
459,2,running,1.2998,8.5468,0.7324,0.5389,0.1283,0.4554,19.832,8.3103,-40.2269,158.0779,37.619
460,2,lying,-0.0545,0.15,9.6202,0.006,0.0002,-0.0627,17.5871,7.3198,-37.3496,61.5396,36.568
461,2,walking,-0.4005,8.9288,0.3589,0.0714,0.0053,0.0422,21.0455,2.6082,-37.7423,97.8271,36.7605
462,2,lying,0.1058,0.0869,9.603,-0.0748,0.0759,0.0178,25.2205,5.8591,-39.8986,66.3595,36.4191
463,2,running,1.0217,9.2423,0.5352,0.5367,0.3216,0.4244,21.4824,7.3421,-39.6958,149.1224,37.2275
464,2,lying,0.3246,0.0693,9.9627,-0.0711,0.057,-0.0041,23.3694,6.5262,-44.4148,63.5262,36.2521
465,2,cycling,0.2988,8.6563,0.5941,0.2241,0.2461,0.1339,23.2719,5.7154,-39.0479,119.3912,37.1419
466,2,running,1.2995,8.8243,0.5075,0.5318,0.3005,0.3927,16.8806,5.9256,-35.5186,161.5543,37.3546
467,2,walking,0.1699,10.231,-0.0639,0.1265,0.0666,0.112,14.1572,5.9434,-37.9646,96.1929,36.7305
468,2,sitting,0.0419,9.907,0.1468,-0.0269,0.0037,-0.0083,20.6448,6.5882,-39.9158,65.3076,36.8015
469,2,lying,0.0665,0.1847,9.8228,0.0102,-0.0181,-0.0159,20.8751,6.1765,-38.1444,60.1709,36.5476
470,2,lying,-0.5261,0.238,9.6759,0.0102,0.0294,0.0088,17.9964,6.116,-39.0079,67.298,36.5458
471,2,running,1.6836,9.4463,0.4435,0.4602,0.3113,0.3935,18.3716,2.9541,-39.9095,154.3358,37.7174
472,2,lying,-0.3265,-0.2321,9.7424,-0.0714,0.0175,0.0741,17.9233,5.1287,-42.0826,50.5226,36.4303
473,2,sitting,-0.484,9.8381,-0.126,0.0452,-0.0635,-0.0315,18.7887,2.5475,-36.174,55.2321,36.2729
474,2,lying,-0.3019,0.4033,9.6154,-0.017,0.006,-0.0534,19.7193,1.1877,-38.8704,62.6528,36.1546
475,2,running,1.0147,9.3537,0.2438,0.6011,0.2696,0.4037,14.6533,4.3578,-38.1186,146.2869,37.3954
476,2,sitting,0.2648,9.7638,-0.374,0.0193,-0.0388,0.0427,20.9681,5.1491,-36.6462,71.6594,36.4108
477,2,walking,0.2838,9.5865,0.5427,0.1414,0.0257,0.1211,23.8111,4.4084,-43.6337,91.607,37.0158
478,2,lying,0.2614,-0.25,9.5853,0.0469,-0.0541,0.0152,23.0333,4.6258,-39.2372,68.7462,36.4519
479,2,walking,0.1333,9.503,0.2471,0.097,-0.0056,0.0987,19.3732,7.0959,-40.7979,90.2156,36.989
480,2,running,1.4738,8.899,1.1254,0.4816,0.2861,0.4428,19.1532,4.4948,-39.1971,153.815,37.3974
481,2,walking,-0.0025,9.1352,0.2402,0.092,0.0347,0.1697,20.9579,2.8825,-40.2151,91.6351,36.7756
482,2,walking,0.2783,9.2248,0.4113,0.0841,0.098,0.0723,22.9593,5.0312,-37.4081,95.1707,36.8955
483,2,sitting,-0.0241,9.8401,0.1182,-0.0756,0.0439,-0.037,19.5141,3.9442,-39.8959,60.9923,36.5008
484,2,walking,0.4682,9.4368,0.0289,0.0606,0.0688,0.1725,18.7176,5.7026,-41.5141,90.3615,37.0365
485,2,running,1.6093,9.1203,0.6122,0.4936,0.2476,0.3993,22.6497,6.1839,-39.4699,148.4393,37.3639
486,2,standing,0.3976,9.614,-0.4679,-0.0134,-0.0809,0.097,20.6283,1.6865,-40.4827,76.5381,36.6103
487,2,lying,-0.3328,-0.0011,9.5168,0.0105,0.0043,-0.1279,18.5039,6.6181,-40.9803,58.1586,36.3828
488,2,standing,-0.26,9.5726,-0.0295,0.0155,-0.0459,-0.0851,19.2945,3.9183,-41.4271,81.571,36.8333
489,2,cycling,1.1441,9.3853,-0.0193,0.4321,0.3138,0.1413,22.0409,0.8566,-40.184,116.466,37.1762
490,2,sitting,0.1638,9.4245,0.1148,-0.0425,-0.0629,0.0085,22.024,2.1179,-39.9895,71.0126,36.4733
491,2,running,1.5141,8.9867,1.2422,0.4854,0.3229,0.4741,21.3119,5.4633,-39.9007,149.0651,37.4463
492,2,sitting,0.1757,10.0125,0.0978,-0.0841,0.015,0.054,16.8991,8.4901,-38.3256,65.7971,36.3414
493,2,lying,0.1459,0.3517,9.1212,-0.0865,-0.0285,-0.0154,19.2339,7.9986,-39.5141,60.4436,36.7184
494,2,lying,0.1979,0.2303,9.7573,-0.0393,-0.0475,0.0368,18.0338,4.3668,-38.8518,63.7967,36.3255
495,2,lying,-0.0804,-0.1517,10.0059,-0.0081,0.0303,0.0397,20.1565,1.5579,-40.8599,58.4398,36.7441
496,2,cycling,0.2692,9.714,0.761,0.2437,0.152,0.0964,20.956,5.2063,-38.2602,125.2791,37.3948
497,2,lying,-0.3141,0.1321,9.5462,-0.0136,-0.0481,-0.067,16.4634,2.6892,-40.284,60.8328,36.3158
498,2,cycling,0.6304,9.2939,-0.075,0.3528,0.2663,0.1753,18.4459,3.9069,-41.3827,123.2268,37.6334
499,2,lying,-0.3111,0.0128,9.3798,-0.0726,-0.0246,-0.0112,21.9542,6.51,-37.9634,65.8525,36.1793
