sample_id,client_id,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heart_rate,temperature
437,1,running,1.3486,9.3317,0.3989,0.4696,0.2952,0.3804,19.4949,-0.2883,-43.0372,157.7098,37.4378
438,1,cycling,0.2818,9.0348,0.4018,0.22,0.2391,0.1659,18.5047,5.5889,-41.0824,122.958,36.9476
439,1,cycling,0.2617,9.4438,0.3294,0.2881,0.2531,0.1171,19.6638,6.4153,-41.1929,114.6587,37.3655
440,1,walking,0.1055,9.4719,0.2568,0.0923,0.0256,0.0666,20.5383,6.3306,-42.072,87.6775,36.4949
441,1,standing,0.0873,9.9275,0.4335,0.0676,-0.0363,0.0576,21.0448,6.6694,-37.7694,72.6122,36.5201
442,1,sitting,-0.1258,10.2004,0.3423,-0.0383,-0.0076,-0.0603,21.0144,4.8742,-42.9881,75.6561,36.4817
443,1,sitting,-0.1502,9.7903,-0.3486,0.0013,0.0477,-0.0098,19.0565,3.4192,-40.3564,60.3216,36.7807
444,1,walking,0.4553,9.5603,0.2434,0.0555,0.1408,0.1733,22.484,3.3055,-40.5942,92.0293,37.076
445,1,running,1.0001,8.8172,0.657,0.5168,0.3042,0.3349,20.8511,7.8043,-42.8014,156.5966,37.4157
446,1,running,0.8746,8.941,0.6467,0.5796,0.1782,0.4125,20.1122,7.6408,-39.6841,143.9616,37.6293
447,1,lying,-0.1554,0.5238,10.1519,-0.0059,-0.0346,-0.0501,18.9269,3.2172,-41.0078,60.5202,36.4541
448,1,standing,-0.1416,9.7884,-0.3188,-0.0231,-0.0105,0.0431,18.0424,4.0195,-41.7905,82.4017,36.7944
449,1,standing,-0.31,9.2778,0.4778,-0.0293,-0.0358,0.0543,22.1408,1.4821,-41.176,68.5651,36.3644
450,1,running,1.5128,8.5421,1.0298,0.526,0.2853,0.339,19.9973,6.2282,-39.5137,147.984,37.7486
451,1,running,0.4982,9.0043,0.3888,0.4065,0.2166,0.4232,18.6418,7.7046,-40.3516,154.7913,37.8323
452,1,sitting,-0.3488,9.4679,0.0577,0.0386,-0.0028,0.0018,20.8315,3.7976,-42.1327,73.6314,36.2211
453,1,sitting,0.1915,10.0322,-0.1676,-0.0799,-0.0456,0.0332,18.9115,2.8484,-42.5401,65.6913,36.5329
454,1,lying,0.1143,0.4971,9.5165,-0.0657,0.1064,-0.0409,20.7036,4.3685,-38.4268,59.1847,36.3438
455,1,sitting,0.1921,9.7569,0.0482,0.0251,-0.0441,-0.0104,18.9687,5.7853,-39.2479,62.5235,36.4398
456,1,walking,0.2412,9.293,0.3788,0.0975,0.058,0.0878,20.2681,8.9481,-39.6171,91.9329,36.6162
457,1,sitting,-0.4149,10.4347,0.03,0.0619,-0.0671,0.0426,18.5008,3.3364,-40.3117,75.5135,36.4464
458,1,walking,0.109,9.3809,-0.052,0.0335,0.0492,0.1221,21.0277,5.5308,-39.9764,80.8493,36.7983
459,1,cycling,0.6222,9.544,0.217,0.338,0.16,0.1159,18.1761,4.354,-39.4742,123.0606,36.9995
460,1,cycling,0.4563,8.9475,0.1111,0.3748,0.2215,0.1278,21.7492,2.7042,-38.0854,119.3309,37.1606
461,1,running,0.5144,9.3406,0.6767,0.3905,0.3458,0.3818,21.7775,4.1222,-43.2552,154.6259,37.4935
462,1,lying,-0.1462,-0.1719,10.2997,0.0388,0.0292,0.0303,21.2679,2.8023,-41.0138,62.3926,36.5186
463,1,standing,-0.1208,9.8445,0.0171,0.0247,0.0967,-0.0393,21.6779,6.0775,-38.9547,63.0001,36.6207
464,1,sitting,0.2887,10.034,-0.5463,-0.1013,-0.0358,0.0049,18.2052,4.8031,-42.9613,67.672,36.5847
465,1,sitting,0.1594,10.2772,0.0842,0.0601,-0.0033,-0.0091,18.592,5.4802,-39.1968,67.8682,36.7673
466,1,lying,-0.2474,-0.1844,9.5563,0.011,0.0133,0.0562,20.1063,5.9417,-38.5549,60.1262,36.1917
467,1,cycling,0.2492,9.5325,0.6309,0.3258,0.2241,0.158,22.372,6.2365,-40.0736,123.57,37.3771
468,1,walking,0.5134,8.9919,0.0671,0.1067,0.0023,0.0971,21.4193,8.8946,-43.0666,94.223,36.9572
469,1,standing,0.0591,9.9671,0.0972,0.0377,-0.0334,0.0101,17.3082,4.3643,-40.0118,70.9433,36.5625
470,1,cycling,0.29,9.7112,0.0624,0.3461,0.2058,0.177,20.5669,3.1201,-37.0056,126.1633,37.475
471,1,walking,-0.0396,9.3519,0.2235,0.2516,0.0688,0.0902,20.2873,4.3878,-37.9608,91.1979,36.3899
472,1,standing,-0.057,9.6302,0.0051,0.0203,-0.1036,0.0275,20.2172,2.701,-42.8617,79.1204,36.0825
473,1,standing,-0.7948,9.9508,-0.1627,0.1159,-0.0268,0.0296,19.0728,5.6177,-40.0846,77.8925,36.8331
474,1,running,1.349,9.1332,0.3371,0.5491,0.349,0.4539,21.611,7.1184,-41.5546,145.7293,37.5751
475,1,lying,0.1681,-0.1126,10.1782,0.0426,-0.0081,-0.1034,20.9542,5.1172,-39.0975,65.2668,36.0794
476,1,lying,0.2772,0.1445,10.098,-0.0381,-0.0536,-0.0371,20.1535,6.5197,-39.9377,53.3659,36.3238
477,1,running,1.3971,8.8005,0.977,0.5616,0.3316,0.4194,20.9703,3.8802,-39.3547,142.3145,37.4717
478,1,running,0.642,8.8188,0.8911,0.4969,0.2783,0.4609,21.685,3.6461,-41.4017,155.7834,37.8085
479,1,walking,-0.0271,8.7871,0.4038,0.1826,0.053,0.1049,22.5258,5.0123,-41.343,93.6028,36.5461
480,1,standing,0.2587,9.7386,-0.4584,0.0668,-0.0174,0.0882,20.2404,3.0099,-39.4325,75.8369,36.6952
481,1,lying,0.0186,-0.0511,9.824,-0.0027,-0.0101,0.006,20.49,4.3653,-40.3163,65.2985,36.4988
482,1,walking,-0.2236,9.7532,0.0367,0.0612,0.0877,0.0909,21.5551,3.9378,-38.4423,92.0835,36.9359
483,1,sitting,0.0647,9.7271,0.0477,-0.1047,0.0175,0.0859,23.0476,4.9472,-37.2751,69.5539,36.4715
484,1,sitting,-0.0508,9.7093,-0.2188,-0.0392,0.0023,0.0643,16.3257,5.3915,-39.6416,76.8655,36.5762
485,1,lying,0.0109,-0.1055,10.2724,-0.015,0.0254,-0.0167,18.3082,6.026,-37.9734,64.3867,36.6716
486,1,cycling,0.1895,8.6264,0.6481,0.3903,0.1839,0.2507,20.6084,5.0835,-43.2133,119.3955,36.947
487,1,walking,0.1614,9.1183,0.0098,0.1268,0.0615,0.0647,21.0308,5.8879,-36.9755,98.6625,36.7238
488,1,standing,-0.275,9.8181,-0.5447,-0.0257,-0.0431,0.0346,19.1497,5.52,-39.4073,72.1223,36.6042
489,1,running,0.9844,9.1836,0.845,0.4959,0.3923,0.3381,23.3361,3.4603,-40.9494,146.702,37.5086
490,1,sitting,0.4108,9.4521,-0.4994,0.0336,-0.0929,-0.0285,18.6822,5.2841,-38.0725,67.5693,36.652
491,1,walking,0.2218,9.6399,0.5557,0.035,0.0873,0.1753,24.5822,2.8019,-41.808,77.9048,37.0329
492,1,running,0.9684,9.1099,1.356,0.5287,0.321,0.3382,22.4565,7.0092,-39.5608,148.6119,37.37
493,1,lying,0.0296,0.1342,10.0113,0.0158,-0.0439,-0.0533,16.9639,2.8909,-39.3186,58.0119,36.63
494,1,lying,-0.2678,-0.1865,10.2633,0.0447,-0.0454,0.0412,16.6408,3.1182,-39.3286,70.9771,36.3817
495,1,lying,0.0036,0.3672,9.9057,0.0774,-0.057,-0.0437,21.2787,4.0567,-37.3019,63.7955,36.3424
496,1,cycling,0.9462,9.4056,0.6313,0.2691,0.1813,0.1209,21.0108,0.9564,-38.6447,115.6517,37.7001
497,1,sitting,-0.125,9.6546,-0.1662,0.0094,0.082,-0.0354,22.1421,2.0784,-39.0117,66.7059,36.4409
498,1,cycling,0.9201,8.9792,0.387,0.2044,0.1439,0.1807,17.6666,5.896,-41.5144,124.2687,37.2369
499,1,running,1.6906,9.0489,1.0153,0.4736,0.2611,0.3861,22.5196,5.8609,-40.361,158.4778,37.5374
